"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Wind"
"1/24/1995","-46.5625","-23.573299407959","666","25.854","16.424","2.1939558809668",
"1/25/1995","-46.5625","-23.573299407959","666","31.219","16.783","1.92503809390163",
"1/26/1995","-46.5625","-23.573299407959","666","31.638","19.929","1.92840270888328",
"1/27/1995","-46.5625","-23.573299407959","666","28.932","20.5","1.155522060129",
"1/28/1995","-46.5625","-23.573299407959","666","27.086","20.073","2.35878930603441",
"1/29/1995","-46.5625","-23.573299407959","666","22.82","18.008","1.89343370069375",
"1/30/1995","-46.5625","-23.573299407959","666","25.787","17.572","1.68564392358811",
"1/31/1995","-46.5625","-23.573299407959","666","26.375","18.316","1.22479398016949",
"2/1/1995","-46.5625","-23.573299407959","666","26.61","19.553","1.22456874136593",
"2/2/1995","-46.5625","-23.573299407959","666","27.572","19.615","1.7846737300917",
"2/3/1995","-46.5625","-23.573299407959","666","22.829","19.088","2.46046263566279",
"2/4/1995","-46.5625","-23.573299407959","666","19.871","17.887","2.10763012844954",
"2/5/1995","-46.5625","-23.573299407959","666","20.942","18.248","2.39842394299343",
"2/6/1995","-46.5625","-23.573299407959","666","21.409","17.703","2.85731632786498",
"2/7/1995","-46.5625","-23.573299407959","666","19.142","16.91","3.53639715277355",
"2/8/1995","-46.5625","-23.573299407959","666","20.287","17.357","2.91465047049234",
"2/9/1995","-46.5625","-23.573299407959","666","21.903","18.711","1.2760052413961",
"2/10/1995","-46.5625","-23.573299407959","666","25.696","19.189","2.47500376023168",
"2/11/1995","-46.5625","-23.573299407959","666","26.296","18.327","1.43542882712715",
"2/12/1995","-46.5625","-23.573299407959","666","26.325","17.414","1.6202919219829",
"2/13/1995","-46.5625","-23.573299407959","666","26.04","18.287","1.96528849593938",
"2/14/1995","-46.5625","-23.573299407959","666","23.142","19.45","1.63529934259564",
"2/15/1995","-46.5625","-23.573299407959","666","24.109","19.642","2.91648179843311",
"2/16/1995","-46.5625","-23.573299407959","666","25.403","19.593","2.30068203264803",
"2/17/1995","-46.5625","-23.573299407959","666","26.387","18.265","2.96391551663771",
"2/18/1995","-46.5625","-23.573299407959","666","27.151","18.619","2.77505002531839",
"2/19/1995","-46.5625","-23.573299407959","666","19.709","16.416","3.3685559976572",
"2/20/1995","-46.5625","-23.573299407959","666","20.293","16.068","2.92193447027967",
"2/21/1995","-46.5625","-23.573299407959","666","24.908","18.251","1.37369686733531",
"2/22/1995","-46.5625","-23.573299407959","666","28.145","19.215","2.13831672700541",
"2/23/1995","-46.5625","-23.573299407959","666","29.291","16.991","2.32142291794114",
"2/24/1995","-46.5625","-23.573299407959","666","29.512","19.504","1.69551456228919",
"2/25/1995","-46.5625","-23.573299407959","666","30.608","19.339","1.54608504177046",
"2/26/1995","-46.5625","-23.573299407959","666","27.536","18.762","1.59258184576592",
"2/27/1995","-46.5625","-23.573299407959","666","29.725","17.916","1.51387397014752",
"2/28/1995","-46.5625","-23.573299407959","666","31.376","18.01","1.66018706715124",
"3/1/1995","-46.5625","-23.573299407959","666","29.068","18.591","1.33458154243032",
"3/2/1995","-46.5625","-23.573299407959","666","26.529","19.087","1.19961707801867",
"3/3/1995","-46.5625","-23.573299407959","666","26.502","19.378","2.21171985563383",
"3/4/1995","-46.5625","-23.573299407959","666","27.056","19.021","2.04450357354123",
"3/5/1995","-46.5625","-23.573299407959","666","25.979","18.693","2.00590924898958",
"3/6/1995","-46.5625","-23.573299407959","666","26.037","18.744","1.95478582608438",
"3/7/1995","-46.5625","-23.573299407959","666","25.223","18.626","2.30566885981908",
"3/8/1995","-46.5625","-23.573299407959","666","26.668","18.191","2.85690229902007",
"3/9/1995","-46.5625","-23.573299407959","666","27.49","18.853","1.9644857784125",
"3/10/1995","-46.5625","-23.573299407959","666","23.948","18.602","1.1559542646446",
"3/11/1995","-46.5625","-23.573299407959","666","21.12","16.525","1.21861820097184",
"3/12/1995","-46.5625","-23.573299407959","666","23.852","16.844","1.08338976282449",
"3/13/1995","-46.5625","-23.573299407959","666","21.265","15.799","1.88506831952194",
"3/14/1995","-46.5625","-23.573299407959","666","19.238","15.587","1.88940945576244",
"3/15/1995","-46.5625","-23.573299407959","666","24.109","15.272","1.20354074246188",
"3/16/1995","-46.5625","-23.573299407959","666","24.72","13.925","2.17810239165375",
"3/17/1995","-46.5625","-23.573299407959","666","26.894","15.848","1.57515943733355",
"3/18/1995","-46.5625","-23.573299407959","666","25.471","15.576","1.83345009896405",
"3/19/1995","-46.5625","-23.573299407959","666","25.1","17.929","1.4051670639868",
"3/20/1995","-46.5625","-23.573299407959","666","25.444","18.015","1.48428938650366",
"3/21/1995","-46.5625","-23.573299407959","666","24.051","17.041","1.85437267569875",
"3/22/1995","-46.5625","-23.573299407959","666","24.069","16.172","2.05635139915331",
"3/23/1995","-46.5625","-23.573299407959","666","24.782","15.589","1.59284524739034",
"3/24/1995","-46.5625","-23.573299407959","666","23.541","18.86","4.02929343612445",
"3/25/1995","-46.5625","-23.573299407959","666","19.032","15.714","3.34227043400373",
"3/26/1995","-46.5625","-23.573299407959","666","20.354","14.888","3.60262779443561",
"3/27/1995","-46.5625","-23.573299407959","666","21.099","13.621","3.30022708537172",
"3/28/1995","-46.5625","-23.573299407959","666","22.332","10.881","2.26840938147475",
"3/29/1995","-46.5625","-23.573299407959","666","26.524","18.052","1.31490079537696",
"3/30/1995","-46.5625","-23.573299407959","666","23.565","17.599","1.08382486489697",
"3/31/1995","-46.5625","-23.573299407959","666","25.244","18.115","1.89951070746656",
"4/1/1995","-46.5625","-23.573299407959","666","22.909","20.079","4.51007031423303",
"4/2/1995","-46.5625","-23.573299407959","666","22.394","13.226","3.59122203403923",
"4/3/1995","-46.5625","-23.573299407959","666","20.819","12.978","1.97354382617057",
"4/4/1995","-46.5625","-23.573299407959","666","21.488","15.669","3.03335633675901",
"4/5/1995","-46.5625","-23.573299407959","666","22.929","15.859","2.62422412579878",
"4/6/1995","-46.5625","-23.573299407959","666","24.932","15.08","1.78263243946866",
"4/7/1995","-46.5625","-23.573299407959","666","27.097","14.92","1.29530948415009",
"4/8/1995","-46.5625","-23.573299407959","666","25.039","16.245","1.53485015357529",
"4/9/1995","-46.5625","-23.573299407959","666","26.568","17.016","1.45724404806997",
"4/10/1995","-46.5625","-23.573299407959","666","25.676","16.796","2.22113434022715",
"4/11/1995","-46.5625","-23.573299407959","666","26.562","16.966","3.85299069892675",
"4/12/1995","-46.5625","-23.573299407959","666","20.084","11.489","1.75432774728152",
"4/13/1995","-46.5625","-23.573299407959","666","16.815","8.32100000000003","1.75574463836861",
"4/14/1995","-46.5625","-23.573299407959","666","20.101","8.30700000000002","2.0453186280012",
"4/15/1995","-46.5625","-23.573299407959","666","21.777","12.555","1.68547857593713",
"4/16/1995","-46.5625","-23.573299407959","666","24.856","14.418","1.19161907285274",
"4/17/1995","-46.5625","-23.573299407959","666","24.499","13.303","1.36613529219651",
"4/18/1995","-46.5625","-23.573299407959","666","25.617","15.306","2.1255951848685",
"4/19/1995","-46.5625","-23.573299407959","666","27.739","17.238","1.67426041768924",
"4/20/1995","-46.5625","-23.573299407959","666","24.97","17.842","4.0412690444791",
"4/21/1995","-46.5625","-23.573299407959","666","18.784","15.848","2.55958358021458",
"4/22/1995","-46.5625","-23.573299407959","666","19.566","15.772","1.48589615327577",
"4/23/1995","-46.5625","-23.573299407959","666","22.167","12.139","1.75905138612625",
"4/24/1995","-46.5625","-23.573299407959","666","23.058","10.452","1.72372362987038",
"4/25/1995","-46.5625","-23.573299407959","666","18.08","15.738","1.96723390760229",
"4/26/1995","-46.5625","-23.573299407959","666","23.969","12.005","1.72896368960557",
"4/27/1995","-46.5625","-23.573299407959","666","24.215","14.39","1.76598736082223",
"4/28/1995","-46.5625","-23.573299407959","666","23.214","12.705","1.62325353591681",
"4/29/1995","-46.5625","-23.573299407959","666","25.82","14.853","2.05671866350081",
"4/30/1995","-46.5625","-23.573299407959","666","27.666","16.31","1.58590598247536",
"5/1/1995","-46.5625","-23.573299407959","666","26.431","15.607","1.81136140226251",
"5/2/1995","-46.5625","-23.573299407959","666","26.565","15.689","2.30644859223349",
"5/3/1995","-46.5625","-23.573299407959","666","22.547","16.498","1.45972520942701",
"5/4/1995","-46.5625","-23.573299407959","666","25.093","14.698","1.71904765744664",
"5/5/1995","-46.5625","-23.573299407959","666","26.002","15.518","2.29596517033894",
"5/6/1995","-46.5625","-23.573299407959","666","21.713","17.094","3.76574135076438",
"5/7/1995","-46.5625","-23.573299407959","666","20.879","17.291","2.98465517799784",
"5/8/1995","-46.5625","-23.573299407959","666","19.493","15.655","1.7076946203109",
"5/9/1995","-46.5625","-23.573299407959","666","23.339","15.879","1.0122360637332",
"5/10/1995","-46.5625","-23.573299407959","666","21.826","14.768","1.19745839783466",
"5/11/1995","-46.5625","-23.573299407959","666","21.702","13.433","1.82947378952733",
"5/12/1995","-46.5625","-23.573299407959","666","22.292","13.917","1.4263384620398",
"5/13/1995","-46.5625","-23.573299407959","666","21.359","15.965","1.85438597654335",
"5/14/1995","-46.5625","-23.573299407959","666","25.772","14.562","1.29841148015574",
"5/15/1995","-46.5625","-23.573299407959","666","26.568","16.287","1.42813981025535",
"5/16/1995","-46.5625","-23.573299407959","666","24.82","15.765","2.21661081057957",
"5/17/1995","-46.5625","-23.573299407959","666","25.238","15.53","1.91250023476169",
"5/18/1995","-46.5625","-23.573299407959","666","17.345","12.991","2.49241011337654",
"5/19/1995","-46.5625","-23.573299407959","666","13.122","11.267","1.96170031909409",
"5/20/1995","-46.5625","-23.573299407959","666","18.771","10.647","1.07039470418932",
"5/21/1995","-46.5625","-23.573299407959","666","14.204","12.363","1.79000423099168",
"5/22/1995","-46.5625","-23.573299407959","666","18.336","11.783","1.8727678774068",
"5/23/1995","-46.5625","-23.573299407959","666","19.563","11.506","1.90667808291134",
"5/24/1995","-46.5625","-23.573299407959","666","20.562","14.331","1.80648364694223",
"5/25/1995","-46.5625","-23.573299407959","666","15.115","13.48","2.22882620688929",
"5/26/1995","-46.5625","-23.573299407959","666","13.547","12.549","2.97230085798075",
"5/27/1995","-46.5625","-23.573299407959","666","17.972","13.278","1.82366208815397",
"5/28/1995","-46.5625","-23.573299407959","666","23.152","11.866","1.13515316110653",
"5/29/1995","-46.5625","-23.573299407959","666","19.205","12.136","1.92717355015023",
"5/30/1995","-46.5625","-23.573299407959","666","18.709","9.512","1.64643850801519",
"5/31/1995","-46.5625","-23.573299407959","666","20.572","10.716","0.934114295913186",
"6/1/1995","-46.5625","-23.573299407959","666","21.518","10.601","2.72304680884782",
"6/2/1995","-46.5625","-23.573299407959","666","21.627","10.326","2.57123809830801",
"6/3/1995","-46.5625","-23.573299407959","666","21.051","10.537","0.885961902939548",
"6/4/1995","-46.5625","-23.573299407959","666","19.066","8.46600000000001","1.60029288786046",
"6/5/1995","-46.5625","-23.573299407959","666","20.702","10.03","1.66601349407367",
"6/6/1995","-46.5625","-23.573299407959","666","20.98","10.002","3.86144720301366",
"6/7/1995","-46.5625","-23.573299407959","666","22.776","10.302","3.13151289070704",
"6/8/1995","-46.5625","-23.573299407959","666","23.35","11.582","2.44511860617369",
"6/9/1995","-46.5625","-23.573299407959","666","23.046","11.966","1.45073376048648",
"6/10/1995","-46.5625","-23.573299407959","666","22.919","13.295","4.34283678841456",
"6/11/1995","-46.5625","-23.573299407959","666","23.757","13.539","2.07781244084824",
"6/12/1995","-46.5625","-23.573299407959","666","24.434","12.214","2.75410104377307",
"6/13/1995","-46.5625","-23.573299407959","666","23.492","14.076","3.5119857176077",
"6/14/1995","-46.5625","-23.573299407959","666","24.287","12.875","1.88330497599963",
"6/15/1995","-46.5625","-23.573299407959","666","23.176","14.323","3.08055173292834",
"6/16/1995","-46.5625","-23.573299407959","666","20.26","14.897","3.40480889199327",
"6/17/1995","-46.5625","-23.573299407959","666","23.451","16.075","4.39073794835545",
"6/18/1995","-46.5625","-23.573299407959","666","22.125","14.843","2.41771666526761",
"6/19/1995","-46.5625","-23.573299407959","666","15.902","11.814","2.50883437848588",
"6/20/1995","-46.5625","-23.573299407959","666","13.246","11.512","3.09498338184761",
"6/21/1995","-46.5625","-23.573299407959","666","17.367","12.648","1.88559966828464",
"6/22/1995","-46.5625","-23.573299407959","666","20.652","12.374","1.41437054073115",
"6/23/1995","-46.5625","-23.573299407959","666","22.722","11.338","1.79703367401804",
"6/24/1995","-46.5625","-23.573299407959","666","22.245","13.205","3.31668406938481",
"6/25/1995","-46.5625","-23.573299407959","666","21.013","15.316","4.81977328640006",
"6/26/1995","-46.5625","-23.573299407959","666","14.688","10.445","2.32426105516943",
"6/27/1995","-46.5625","-23.573299407959","666","24.116","14.334","1.73165734683645",
"6/28/1995","-46.5625","-23.573299407959","666","24.77","13.417","3.1867326437026",
"6/29/1995","-46.5625","-23.573299407959","666","17.197","14.033","2.75543187435657",
"6/30/1995","-46.5625","-23.573299407959","666","15.071","13.772","3.36391025851635",
"7/1/1995","-46.5625","-23.573299407959","666","22.309","11.923","1.73804167673275",
"7/2/1995","-46.5625","-23.573299407959","666","22.545","12.027","2.30627912247609",
"7/3/1995","-46.5625","-23.573299407959","666","23.346","13.603","3.67035454769783",
"7/4/1995","-46.5625","-23.573299407959","666","18.552","14.209","2.29300788566877",
"7/5/1995","-46.5625","-23.573299407959","666","23.42","13.582","2.74081492320985",
"7/6/1995","-46.5625","-23.573299407959","666","23.485","15.344","5.57957161877285",
"7/7/1995","-46.5625","-23.573299407959","666","19.841","15.773","2.35549742367168",
"7/8/1995","-46.5625","-23.573299407959","666","15.358","12.039","2.85361234611953",
"7/9/1995","-46.5625","-23.573299407959","666","15.074","11.59","2.71136922484529",
"7/10/1995","-46.5625","-23.573299407959","666","19.273","13.919","1.82170025650908",
"7/11/1995","-46.5625","-23.573299407959","666","21.027","10.527","1.85851285395987",
"7/12/1995","-46.5625","-23.573299407959","666","21.805","10.385","1.79642204900003",
"7/13/1995","-46.5625","-23.573299407959","666","24.483","11.946","2.09818044293934",
"7/14/1995","-46.5625","-23.573299407959","666","24.383","13.83","2.8803715430833",
"7/15/1995","-46.5625","-23.573299407959","666","23.938","14.706","3.32425435313911",
"7/16/1995","-46.5625","-23.573299407959","666","24.459","15.257","3.14115775858214",
"7/17/1995","-46.5625","-23.573299407959","666","24.121","14.828","1.90414391364858",
"7/18/1995","-46.5625","-23.573299407959","666","24.323","13.762","1.9743889876645",
"7/19/1995","-46.5625","-23.573299407959","666","23.813","14.033","3.31779529661147",
"7/20/1995","-46.5625","-23.573299407959","666","24.435","15.406","3.31179659279739",
"7/21/1995","-46.5625","-23.573299407959","666","17.146","12.113","1.54958702084752",
"7/22/1995","-46.5625","-23.573299407959","666","13.849","11.701","1.19067044594744",
"7/23/1995","-46.5625","-23.573299407959","666","20.576","10.921","1.53761631845802",
"7/24/1995","-46.5625","-23.573299407959","666","23.857","11.241","1.73755124882605",
"7/25/1995","-46.5625","-23.573299407959","666","24.043","14.484","2.02961884013932",
"7/26/1995","-46.5625","-23.573299407959","666","26.112","13.531","2.27780685677426",
"7/27/1995","-46.5625","-23.573299407959","666","24.674","14.585","3.01571168006156",
"7/28/1995","-46.5625","-23.573299407959","666","24.25","15.773","3.58368112522015",
"7/29/1995","-46.5625","-23.573299407959","666","25.205","15.291","3.6939314928059",
"7/30/1995","-46.5625","-23.573299407959","666","27.108","14.024","1.84183978041922",
"7/31/1995","-46.5625","-23.573299407959","666","26.92","12.017","1.29515633337622",
"8/1/1995","-46.5625","-23.573299407959","666","26.736","13.833","1.66543176812434",
"8/2/1995","-46.5625","-23.573299407959","666","25.188","14.751","3.42116881408804",
"8/3/1995","-46.5625","-23.573299407959","666","26.734","15.486","4.24424449755704",
"8/4/1995","-46.5625","-23.573299407959","666","20.714","12.769","3.6773671301767",
"8/5/1995","-46.5625","-23.573299407959","666","12.749","10.599","3.75105519211149",
"8/6/1995","-46.5625","-23.573299407959","666","14.591","12.17","2.43962218980098",
"8/7/1995","-46.5625","-23.573299407959","666","25.161","14.392","1.59136864031612",
"8/8/1995","-46.5625","-23.573299407959","666","25.586","15.716","1.84886237544273",
"8/9/1995","-46.5625","-23.573299407959","666","26.981","15.788","3.2709581898982",
"8/10/1995","-46.5625","-23.573299407959","666","26.995","16.526","2.83196698296164",
"8/11/1995","-46.5625","-23.573299407959","666","27.126","14.92","1.60376030794079",
"8/12/1995","-46.5625","-23.573299407959","666","28.012","16.257","2.81011804530679",
"8/13/1995","-46.5625","-23.573299407959","666","28.447","15.139","2.48729907763311",
"8/14/1995","-46.5625","-23.573299407959","666","28.796","16.376","3.24564389038941",
"8/15/1995","-46.5625","-23.573299407959","666","29.782","17.103","3.59503921188502",
"8/16/1995","-46.5625","-23.573299407959","666","21.298","14.733","2.96199240804748",
"8/17/1995","-46.5625","-23.573299407959","666","17.133","14.826","3.51622012538174",
"8/18/1995","-46.5625","-23.573299407959","666","25.562","13.657","1.96508902916299",
"8/19/1995","-46.5625","-23.573299407959","666","15.657","12.544","2.72184973385681",
"8/20/1995","-46.5625","-23.573299407959","666","13.981","12.33","2.8657899433725",
"8/21/1995","-46.5625","-23.573299407959","666","17.955","14.176","2.25331489906052",
"8/22/1995","-46.5625","-23.573299407959","666","24.862","12.781","1.65937525321915",
"8/23/1995","-46.5625","-23.573299407959","666","26.409","13.921","1.98318316099264",
"8/24/1995","-46.5625","-23.573299407959","666","25.237","11.895","2.20468328379999",
"8/25/1995","-46.5625","-23.573299407959","666","28.575","12.464","1.98799807712345",
"8/26/1995","-46.5625","-23.573299407959","666","27.989","13.91","2.46743139840584",
"8/27/1995","-46.5625","-23.573299407959","666","28.625","14.086","2.05681380780575",
"8/28/1995","-46.5625","-23.573299407959","666","31.147","14.452","1.6498902688102",
"8/29/1995","-46.5625","-23.573299407959","666","27.124","12.93","1.91992618088052",
"8/30/1995","-46.5625","-23.573299407959","666","31.28","15.431","2.09215498297092",
"8/31/1995","-46.5625","-23.573299407959","666","29.958","16.763","2.67489711135125",
"9/1/1995","-46.5625","-23.573299407959","666","32.344","16.205","2.15803096208675",
"9/2/1995","-46.5625","-23.573299407959","666","25.185","15.422","2.96509022565811",
"9/3/1995","-46.5625","-23.573299407959","666","15.393","14.139","3.90828544917284",
"9/4/1995","-46.5625","-23.573299407959","666","15.575","12.367","4.07120518310092",
"9/5/1995","-46.5625","-23.573299407959","666","22.035","8.625","2.74816279824652",
"9/6/1995","-46.5625","-23.573299407959","666","27.021","8.78100000000001","1.92309110774072",
"9/7/1995","-46.5625","-23.573299407959","666","28.083","10.52","1.91353580704013",
"9/8/1995","-46.5625","-23.573299407959","666","31.197","12.443","1.72436082778219",
"9/9/1995","-46.5625","-23.573299407959","666","28.515","14.331","2.52225838515799",
"9/10/1995","-46.5625","-23.573299407959","666","31.065","14.681","2.48833855992497",
"9/11/1995","-46.5625","-23.573299407959","666","32.578","16.662","2.74511935608369",
"9/12/1995","-46.5625","-23.573299407959","666","22.834","13.602","4.39299021299835",
"9/13/1995","-46.5625","-23.573299407959","666","20.099","13.328","3.76803627594099",
"9/14/1995","-46.5625","-23.573299407959","666","30.152","14.647","2.11060750321589",
"9/15/1995","-46.5625","-23.573299407959","666","19.109","11.693","2.96589343045446",
"9/16/1995","-46.5625","-23.573299407959","666","18.913","10.576","3.40383245557957",
"9/17/1995","-46.5625","-23.573299407959","666","26.033","13.6","2.29390162340418",
"9/18/1995","-46.5625","-23.573299407959","666","31.046","15.931","2.52868519064702",
"9/19/1995","-46.5625","-23.573299407959","666","22.898","15.178","4.02544851360104",
"9/20/1995","-46.5625","-23.573299407959","666","14.666","10.861","4.73086997434073",
"9/21/1995","-46.5625","-23.573299407959","666","13.922","10.854","4.71868579785116",
"9/22/1995","-46.5625","-23.573299407959","666","18.563","14.034","3.89807519204614",
"9/23/1995","-46.5625","-23.573299407959","666","28.48","12.835","1.53324457903583",
"9/24/1995","-46.5625","-23.573299407959","666","28.665","15.888","2.18598149092656",
"9/25/1995","-46.5625","-23.573299407959","666","19.109","14.015","2.64847651869978",
"9/26/1995","-46.5625","-23.573299407959","666","29.308","13.437","1.60960175802446",
"9/27/1995","-46.5625","-23.573299407959","666","28.78","15.989","2.81748859934315",
"9/28/1995","-46.5625","-23.573299407959","666","19.256","14.886","2.71514370305021",
"9/29/1995","-46.5625","-23.573299407959","666","19.047","14.814","2.48154848307687",
"9/30/1995","-46.5625","-23.573299407959","666","21.681","16.584","2.96050679765695",
"10/1/1995","-46.5625","-23.573299407959","666","28.044","15.902","1.75048891055853",
"10/2/1995","-46.5625","-23.573299407959","666","26.222","15.365","2.0694238639374",
"10/3/1995","-46.5625","-23.573299407959","666","17.656","13.219","2.47254309838721",
"10/4/1995","-46.5625","-23.573299407959","666","25.79","13.052","2.72130685026684",
"10/5/1995","-46.5625","-23.573299407959","666","23.641","14.448","2.56831512907228",
"10/6/1995","-46.5625","-23.573299407959","666","26.278","15.78","2.27547353097646",
"10/7/1995","-46.5625","-23.573299407959","666","26.528","16.026","2.21561075965489",
"10/8/1995","-46.5625","-23.573299407959","666","30.785","15.518","2.1865800033717",
"10/9/1995","-46.5625","-23.573299407959","666","19.346","15.493","2.58086558484045",
"10/10/1995","-46.5625","-23.573299407959","666","21.97","12.816","2.3551551599689",
"10/11/1995","-46.5625","-23.573299407959","666","24.278","12.198","2.33076805988183",
"10/12/1995","-46.5625","-23.573299407959","666","25.1","13.184","2.77836584149778",
"10/13/1995","-46.5625","-23.573299407959","666","31.704","17.13","6.17876806588056",
"10/14/1995","-46.5625","-23.573299407959","666","20.836","14.918","2.96756354599123",
"10/15/1995","-46.5625","-23.573299407959","666","19.71","14.745","1.53598792927913",
"10/16/1995","-46.5625","-23.573299407959","666","19.447","16.22","2.32854017941122",
"10/17/1995","-46.5625","-23.573299407959","666","19.433","14.918","1.54676098241614",
"10/18/1995","-46.5625","-23.573299407959","666","20.974","14.985","2.16526922405623",
"10/19/1995","-46.5625","-23.573299407959","666","16.695","15.514","2.49360142625416",
"10/20/1995","-46.5625","-23.573299407959","666","27.87","16.201","3.00256763922503",
"10/21/1995","-46.5625","-23.573299407959","666","20.214","13.738","2.03428729686055",
"10/22/1995","-46.5625","-23.573299407959","666","16.855","12.685","3.06058640212402",
"10/23/1995","-46.5625","-23.573299407959","666","20.465","12.87","2.93872836328445",
"10/24/1995","-46.5625","-23.573299407959","666","25.972","11.392","2.04479323436184",
"10/25/1995","-46.5625","-23.573299407959","666","31.002","14.895","1.98924813921089",
"10/26/1995","-46.5625","-23.573299407959","666","31.377","16.889","2.50890863629672",
"10/27/1995","-46.5625","-23.573299407959","666","32.463","17.808","2.41649416315098",
"10/28/1995","-46.5625","-23.573299407959","666","26.514","14.269","3.36952024354472",
"10/29/1995","-46.5625","-23.573299407959","666","13.801","12.067","4.91148039119347",
"10/30/1995","-46.5625","-23.573299407959","666","13.641","12.086","4.36836570775011",
"10/31/1995","-46.5625","-23.573299407959","666","13.823","11.601","4.09821987842358",
"11/1/1995","-46.5625","-23.573299407959","666","15.798","13.84","3.9263513096413",
"11/2/1995","-46.5625","-23.573299407959","666","20.948","14.913","3.49828655373952",
"11/3/1995","-46.5625","-23.573299407959","666","21.361","13.414","1.88588861091634",
"11/4/1995","-46.5625","-23.573299407959","666","23.418","13.848","1.86469392288652",
"11/5/1995","-46.5625","-23.573299407959","666","27.67","15.638","1.8775765911457",
"11/6/1995","-46.5625","-23.573299407959","666","30.43","16.588","2.05006416783728",
"11/7/1995","-46.5625","-23.573299407959","666","32.305","17.613","2.13147580805822",
"11/8/1995","-46.5625","-23.573299407959","666","31.572","18.062","2.51674438335313",
"11/9/1995","-46.5625","-23.573299407959","666","32.297","19.494","2.58978209716741",
"11/10/1995","-46.5625","-23.573299407959","666","27.835","18.653","3.18672229575381",
"11/11/1995","-46.5625","-23.573299407959","666","20.561","17.717","3.15793732510761",
"11/12/1995","-46.5625","-23.573299407959","666","18.215","13.801","3.44317873632857",
"11/13/1995","-46.5625","-23.573299407959","666","18.292","14.283","2.96711300371814",
"11/14/1995","-46.5625","-23.573299407959","666","23.705","15.773","2.24538704352566",
"11/15/1995","-46.5625","-23.573299407959","666","23.975","17.807","2.39617970350116",
"11/16/1995","-46.5625","-23.573299407959","666","23.426","16.015","2.00534681436266",
"11/17/1995","-46.5625","-23.573299407959","666","26.57","15.159","2.07399360316508",
"11/18/1995","-46.5625","-23.573299407959","666","21.045","15.224","3.22730669002809",
"11/19/1995","-46.5625","-23.573299407959","666","16.175","13.678","3.14536447300896",
"11/20/1995","-46.5625","-23.573299407959","666","19.457","11.799","3.5073799890899",
"11/21/1995","-46.5625","-23.573299407959","666","20.861","13.117","3.24478607300212",
"11/22/1995","-46.5625","-23.573299407959","666","23.361","12.054","2.91901569170431",
"11/23/1995","-46.5625","-23.573299407959","666","24.585","13.485","1.41200434733688",
"11/24/1995","-46.5625","-23.573299407959","666","23.408","15.651","1.74601901376126",
"11/25/1995","-46.5625","-23.573299407959","666","23.739","14.979","2.12340438404001",
"11/26/1995","-46.5625","-23.573299407959","666","28.912","13.502","1.92744281418969",
"11/27/1995","-46.5625","-23.573299407959","666","30.88","18.185","2.44926932105926",
"11/28/1995","-46.5625","-23.573299407959","666","21.952","13.687","2.98146993320343",
"11/29/1995","-46.5625","-23.573299407959","666","21.477","12.853","3.28202005764923",
"11/30/1995","-46.5625","-23.573299407959","666","25.511","14.322","2.57460878407531",
"12/1/1995","-46.5625","-23.573299407959","666","29.828","15.103","2.30179548524859",
"12/2/1995","-46.5625","-23.573299407959","666","27.419","14.391","2.29669311755369",
"12/3/1995","-46.5625","-23.573299407959","666","27.124","12.707","1.80919650262813",
"12/4/1995","-46.5625","-23.573299407959","666","22.282","15.86","2.17740382693832",
"12/5/1995","-46.5625","-23.573299407959","666","22.747","15.123","3.39583335185618",
"12/6/1995","-46.5625","-23.573299407959","666","23.878","14.848","3.81688139776449",
"12/7/1995","-46.5625","-23.573299407959","666","25.507","15.547","2.0599788624765",
"12/8/1995","-46.5625","-23.573299407959","666","28.622","14.932","2.88920868425198",
"12/9/1995","-46.5625","-23.573299407959","666","17.81","14.606","3.15235706977353",
"12/10/1995","-46.5625","-23.573299407959","666","19.291","14.239","2.95728996701126",
"12/11/1995","-46.5625","-23.573299407959","666","31.486","14.608","1.89317259737804",
"12/12/1995","-46.5625","-23.573299407959","666","26.554","18.05","2.42761300230493",
"12/13/1995","-46.5625","-23.573299407959","666","20.112","16.477","3.04978639111117",
"12/14/1995","-46.5625","-23.573299407959","666","17.429","12.237","3.41038815550097",
"12/15/1995","-46.5625","-23.573299407959","666","26.119","9.91899999999998","1.74056332981468",
"12/16/1995","-46.5625","-23.573299407959","666","29.867","14.547","2.00386736084757",
"12/17/1995","-46.5625","-23.573299407959","666","32.216","17.068","2.17811310139653",
"12/18/1995","-46.5625","-23.573299407959","666","31.984","18.842","1.80443125176723",
"12/19/1995","-46.5625","-23.573299407959","666","27.737","17.093","2.17248947071468",
"12/20/1995","-46.5625","-23.573299407959","666","25.781","14.828","2.56545399952223",
"12/21/1995","-46.5625","-23.573299407959","666","32.323","14.129","1.61867028191578",
"12/22/1995","-46.5625","-23.573299407959","666","28.887","18.529","2.52720123582183",
"12/23/1995","-46.5625","-23.573299407959","666","27.561","18.692","2.51264145682884",
"12/24/1995","-46.5625","-23.573299407959","666","28.569","18.388","2.36229000838494",
"12/25/1995","-46.5625","-23.573299407959","666","27.942","18.674","1.32625104202688",
"12/26/1995","-46.5625","-23.573299407959","666","28.27","19.529","1.63977699697404",
"12/27/1995","-46.5625","-23.573299407959","666","26.058","18.191","2.15756875095096",
"12/28/1995","-46.5625","-23.573299407959","666","24.107","17.391","2.15713864278227",
"12/29/1995","-46.5625","-23.573299407959","666","22.697","16.853","1.93322200718131",
